2017-11-02T23:19:01.570Z,33.7883333,-116.9783333,14.33,0.74,16,ci38035896,"2km WNW of San Jacinto, CA",0.35,31.61,0.056,10
2017-11-02T23:17:13.420Z,33.7856667,-116.986,16.41,1.51,47,ci38035888,"2km W of San Jacinto, CA",0.23,0.52,0.205,20
2017-11-02T23:12:05.020Z,33.2626667,-116.2561667,10.82,0.89,25,ci38035880,"11km E of Borrego Springs, CA",0.42,0.49,0.089,17
2017-11-02T23:05:32.380Z,33.497,-116.4813333,13.62,1.02,31,ci38035872,"19km ESE of Anza, CA",0.34,0.49,0.2,27
2017-11-02T23:05:19.518Z,62.6299,-150.6011,88.1,1.2,,ak17157628,"42km NW of Talkeetna, Alaska",,1.1,,
2017-11-02T22:45:48.110Z,36.7463333,-121.3445,6.67,1.18,17,nc72917946,"7km SSE of Ridgemark, California",0.52,1.01,0.277,14
2017-11-02T22:31:22.900Z,36.0187,-97.9215,4.893,2.4,,us2000bhei,"10km SSW of Hennessey, Oklahoma",0.7,7.5,,
2017-11-02T22:21:19.470Z,37.451,-121.7741667,6.12,0.81,15,nc72917941,"8km NNE of East Foothills, California",0.24,0.49,0.199,15
2017-11-02T22:17:43.650Z,38.8246651,-122.7821655,0.13,0.96,8,nc72917936,"5km W of Cobb, California",0.24,0.52,0.21,3
2017-11-02T22:13:09.410Z,13.6409,-91.4754,35,4.6,,us2000bhe0,"64km SSW of Nueva Concepcion, Guatemala",7.5,1.9,0.035,247
2017-11-02T22:12:12.730Z,34.613,-116.2948333,2.49,1.32,18,ci38035864,"17km SW of Ludlow, CA",0.2,1.13,0.146,18
2017-11-02T22:00:59.341Z,57.9855,-154.4043,6.3,3.5,,ak17156849,"55km NNW of Larsen Bay, Alaska",,0.2,,
2017-11-02T21:54:32.717Z,62.3935,-149.5719,0,2,,ak17156841,"28km ENE of Talkeetna, Alaska",,0.2,,
2017-11-02T21:51:07.130Z,40.7731667,-122.1186667,8.62,1.52,15,nc72918436,"17km NNE of Bella Vista, California",0.29,0.7,0.105,14
2017-11-02T21:42:02.630Z,38.8341675,-122.8081665,-0.81,0.97,11,nc72917921,"7km W of Cobb, California",0.31,1.03,0.05,4
2017-11-02T21:37:36.610Z,-21.6422,168.8992,4.54,4.6,,us2000bhd1,"105km E of Tadine, New Caledonia",5.9,4.7,0.089,12
2017-11-02T21:34:39.473Z,65.0166,-147.2484,11.6,1.4,,ak17156833,"27km NNE of Badger, Alaska",,0.4,,
2017-11-02T21:27:33.326Z,53.8803,-167.0903,22.7,1.3,,ak17156832,"36km W of Dutch Harbor, Alaska",,0.9,,
2017-11-02T21:24:11.500Z,-31.017,-71.5563,56.44,4.2,,us2000bhck,"57km SW of Ovalle, Chile",3.7,14.4,0.214,6
2017-11-02T21:21:17.370Z,39.8023333,-122.9173333,7.83,1.25,15,nc72917916,"28km E of Covelo, California",0.23,1.64,0.111,13
2017-11-02T21:18:51.473Z,60.2315,-140.8134,13.6,1.5,,ak17156829,"91km ENE of Cape Yakataga, Alaska",,0.2,,
2017-11-02T21:17:12.786Z,36.7644,-116.2658,10.5,-0.1,6,nn00611309,"46km ESE of Beatty, Nevada",,3.2,0.16,2
2017-11-02T21:15:32.200Z,33.485,-116.4738333,14.8,1.08,32,ci38035832,"20km ESE of Anza, CA",0.3,0.51,0.193,26
2017-11-02T21:01:18.200Z,34.1481667,-117.4736667,6.97,0.83,19,ci38035824,"6km NNW of Fontana, CA",0.24,0.57,0.233,10
2017-11-02T20:45:02.537Z,60.1276,-152.9004,125.8,2,,ak17156818,"40km SSW of Redoubt Volcano, Alaska",,0.6,,
2017-11-02T20:08:40.793Z,59.9491,-141.1774,4.8,1.6,,ak17156075,"71km E of Cape Yakataga, Alaska",,0.2,,
2017-11-02T20:05:25.840Z,38.8186684,-122.7888336,-0.86,0.56,7,nc72917896,"5km W of Cobb, California",0.27,0.88,0.17,3
2017-11-02T20:03:45.790Z,37.6016667,-118.8218333,4.66,0.63,20,nc72917891,"14km ESE of Mammoth Lakes, California",0.36,0.23,0.17,18
2017-11-02T20:00:40.220Z,32.8103333,-117.091,4.67,0.91,18,ci38035800,"6km ENE of San Diego, CA",0.78,1.33,0.098,7
2017-11-02T20:00:25.490Z,55.1611,160.1884,142.22,4.3,,us2000bgr0,"127km SE of Esso, Russia",11.5,8.4,0.069,60
2017-11-02T19:57:46.410Z,33.5655,-116.6481667,5.24,0.2,13,ci38035792,"3km ENE of Anza, CA",0.16,0.33,0.068,5
2017-11-02T19:40:49.300Z,37.6086655,-118.8156662,4.18,0.98,11,nc72917886,"14km ESE of Mammoth Lakes, California",0.38,0.48,0.29,9
2017-11-02T19:20:51.410Z,19.4878333,-155.4991667,5.047,0.73,7,hv61964681,"28km WNW of Volcano, Hawaii",0.5,4.75,0.007,3
2017-11-02T19:15:40.104Z,63.2,-149.4841,82.4,0.9,,ak17156065,"34km SW of Cantwell, Alaska",,0.3,,
2017-11-02T19:15:02.360Z,34.0101667,-117.004,17.54,0.88,36,ci38035768,"4km SE of Yucaipa, CA",0.21,0.46,0.168,17
2017-11-02T19:10:56.990Z,38.8126678,-122.8216629,1.82,1.44,19,nc72917881,"6km NW of The Geysers, California",0.24,0.42,0.1,6
2017-11-02T19:09:46.316Z,61.2062,-150.5457,22,1.2,,ak17156064,"34km W of Anchorage, Alaska",,0.5,,
2017-11-02T19:00:39.600Z,-23.1594,-69.9934,46.07,4.6,,us2000bg46,"68km NE of Antofagasta, Chile",5.4,8.9,0.126,19
2017-11-02T18:52:08.400Z,37.6371651,-118.9475021,5.25,1.64,22,nc72917871,"2km ESE of Mammoth Lakes, California",0.33,0.52,0.12,20
2017-11-02T18:43:47.990Z,33.5065,-116.7941667,4.56,0.67,28,ci38035752,"10km NE of Aguanga, CA",0.15,0.23,0.086,19
2017-11-02T18:39:43.228Z,60.0599,-150.422,57.3,1.2,,ak17156052,"54km W of Seward, Alaska",,1.1,,
2017-11-02T18:33:38.410Z,34.0091667,-117.0056667,18.41,2.24,116,ci38035736,"4km SE of Yucaipa, CA",0.12,0.2,0.116,24
2017-11-02T18:31:38.374Z,63.8532,-148.7853,107.2,1.3,,ak17156048,"8km E of Healy, Alaska",,0.9,,
2017-11-02T18:28:58.422Z,64.7805,-149.1583,30.2,0.6,,ak17156046,"22km N of North Nenana, Alaska",,0.3,,
2017-11-02T17:58:29.590Z,38.7923317,-122.7298355,1.23,1.2,13,nc72917856,"2km NE of The Geysers, California",0.23,0.58,0.13,6
2017-11-02T17:58:17.480Z,38.05,-118.8031667,0.99,2.92,44,nc72917851,"43km ESE of Bridgeport, California",0.23,0.54,0.131,7
2017-11-02T17:46:43.340Z,34.3446667,-116.8925,-1.7,1.19,10,ci38035696,"10km NNW of Big Bear City, CA",0.6,31.61,0.119,13
2017-11-02T17:45:29.486Z,39.5976,-119.4275,12.4,1.1,5,nn00611330,"15km W of Fernley, Nevada",,5.2,0.35,3
2017-11-02T17:42:41.360Z,37.259,-121.6395,3.03,1.33,20,nc72917846,"14km N of Morgan Hill, California",0.21,0.56,0.184,18
2017-11-02T17:41:56.200Z,54.8535,167.334,24.86,4.1,,us2000bfs4,"93km ESE of Nikol'skoye, Russia",9.6,7.7,0.051,107
2017-11-02T17:40:03.680Z,-24.2309,-67.4257,219.3,4.4,,us2000bfsb,"112km W of San Antonio de los Cobres, Argentina",10,14.3,0.309,3
2017-11-02T17:40:00.760Z,37.6238333,-118.836,1.6,0.25,6,nc72917841,"12km ESE of Mammoth Lakes, California",0.84,1.53,0.106,5
2017-11-02T17:38:14.429Z,39.6001,-119.3941,14.6,0.9,6,nn00611328,"12km W of Fernley, Nevada",,3.9,0.32,3
2017-11-02T17:34:57.339Z,52.2284,-175.7387,156.5,2.4,,ak17155303,"74km ENE of Adak, Alaska",,1.7,,
2017-11-02T17:32:41.740Z,37.608,-118.834,3.37,0.51,11,nc72917836,"12km ESE of Mammoth Lakes, California",0.5,0.82,0.245,8
2017-11-02T17:25:33.070Z,33.3421667,-116.179,13.48,0.88,30,ci38035688,"16km SSW of Oasis, CA",0.37,0.98,0.074,14
2017-11-02T17:19:25.150Z,19.426,-155.6111667,2.502,1.51,14,hv61964576,"26km E of Honaunau-Napoopoo, Hawaii",0.43,0.46,0.274,5
2017-11-02T17:19:22.720Z,38.8181648,-122.8166656,1.97,0.89,17,nc72917831,"6km NW of The Geysers, California",0.32,0.41,0.05,5
2017-11-02T17:18:54.877Z,61.235,-139.5297,0,2,,ak17155290,"121km WNW of Haines Junction, Canada",,0.2,,
2017-11-02T17:18:54.400Z,35.0255,-118.1533333,-0.91,1.45,7,ci38035680,"4km SSE of Mojave, CA",2.35,31.61,0.198,2
2017-11-02T17:16:24.890Z,37.5991667,-118.8386667,2.63,0.71,8,nc72917826,"12km ESE of Mammoth Lakes, California",0.94,1.28,0.045,5
2017-11-02T17:02:42.540Z,42.4396667,-123.1463333,-0.95,1.65,8,uw61324997,"2km E of Rogue River, Oregon",0.75,31.61,0.06,3
2017-11-02T17:02:15.230Z,-1.2679,120.5266,10,5.1,,us2000bfq1,"22km NW of Kasiguncu, Indonesia",5.6,1.8,0.053,117
2017-11-02T16:58:53.720Z,37.6046667,-118.8253333,4.69,0.59,20,nc72917816,"13km ESE of Mammoth Lakes, California",0.3,0.45,0.113,16
2017-11-02T16:58:49.163Z,61.1115,-140.0197,2.2,1.4,,ak17154551,"141km WNW of Haines Junction, Canada",,0.4,,
2017-11-02T16:54:55.140Z,33.5096667,-116.7925,5.4,0.37,21,ci38035656,"10km NE of Aguanga, CA",0.17,0.47,0.096,8
2017-11-02T16:53:31.490Z,-21.7457,168.9423,17.44,5.4,,us2000bfrg,"111km ESE of Tadine, New Caledonia",5.9,3.7,0.052,128
2017-11-02T16:51:29.350Z,-21.8559,169.0282,5.24,5.4,,us2000bfpp,"123km ESE of Tadine, New Caledonia",6,3.4,0.073,18
2017-11-02T16:50:09.273Z,36.2937,-115.2397,10.5,1.3,14,nn00611275,"15km NW of North Las Vegas, Nevada",,2.6,0.66,6
2017-11-02T16:48:54.300Z,33.4853333,-116.4795,14.33,0.91,28,ci38035640,"20km ESE of Anza, CA",0.27,0.41,0.113,22
2017-11-02T16:38:21.530Z,13.2052,144.6863,62.07,4.6,,us2000bh3j,"6km SSE of Merizo Village, Guam",10,6.4,0.053,105
2017-11-02T16:30:24.880Z,37.6053333,-118.8323333,3.78,0.63,10,nc72917811,"13km ESE of Mammoth Lakes, California",0.78,1.07,0.122,8
2017-11-02T16:21:23.805Z,58.4387,-154.972,1.2,1.1,,ak17154547,"102km ESE of King Salmon, Alaska",,0.3,,
2017-11-02T16:20:00.174Z,39.1267,-119.6413,10.7,0.8,13,nn00611327,"11km ESE of Carson City, Nevada",,1.2,0.32,7
2017-11-02T16:19:19.370Z,64.1783,-147.2154,0.3,1.2,,ak17154545,"41km SSW of Salcha, Alaska",,0.6,,
2017-11-02T16:05:02.200Z,33.6938333,-116.7141667,16.63,0.6,18,ci38035632,"5km S of Idyllwild, CA",0.29,0.41,0.106,8
2017-11-02T15:57:56.500Z,38.7718315,-122.7298355,0.78,1.92,16,nc72917801,"2km ESE of The Geysers, California",0.29,0.47,0.2,7
2017-11-02T15:57:06.361Z,59.4736,-138.8695,3.3,2,,ak17154535,"49km E of Yakutat, Alaska",,0.2,,
2017-11-02T15:49:11.650Z,16.237,-94.9698,41.14,4.5,,us2000bfnb,"5km NE of San Mateo del Mar, Mexico",9.5,8,0.033,268
2017-11-02T15:38:13.030Z,33.513,-116.7948333,8.2,0.73,31,ci38035624,"10km NE of Aguanga, CA",0.19,0.57,0.116,16
2017-11-02T15:38:09.830Z,33.5121667,-116.7921667,5.91,0.39,29,ci38035616,"10km NE of Aguanga, CA",0.14,0.53,0.081,8
2017-11-02T15:33:45.020Z,37.598,-118.8188333,4.76,0.61,19,nc72917796,"14km ESE of Mammoth Lakes, California",0.46,0.4,0.117,16
2017-11-02T15:32:24.140Z,35.9256667,-117.953,3.73,0.69,13,ci38035600,"4km WSW of Little Lake, CA",0.21,0.43,0.215,5
2017-11-02T15:29:51.540Z,37.6131667,-118.8358333,3.33,0.53,18,nc72917791,"12km ESE of Mammoth Lakes, California",0.39,0.47,0.116,13
2017-11-02T15:29:05.310Z,45.333,-112.6066667,2.6,2.07,9,mb80268029,"13km N of Dillon, Montana",0.36,5.25,0.144,5
2017-11-02T15:24:57.620Z,38.8351669,-122.7839966,1.68,0.48,8,nc72917786,"5km WNW of Cobb, California",0.58,0.45,0.09,2
2017-11-02T15:15:19.040Z,39.2248333,-122.6921667,8.55,1.51,9,nc72917781,"17km NNE of Lucerne, California",0.29,1.02,0.306,11
2017-11-02T15:10:48.100Z,37.6125,-118.8321667,3.79,0.57,13,nc72917776,"12km ESE of Mammoth Lakes, California",0.38,0.51,0.11,10
2017-11-02T14:59:39.669Z,63.2987,-149.8304,98.1,1.5,,ak17154529,"45km WSW of Cantwell, Alaska",,0.9,,
2017-11-02T14:58:48.474Z,62.0596,-150.6429,1.7,1.3,,ak17154527,"40km SW of Talkeetna, Alaska",,0.4,,
2017-11-02T14:47:46.170Z,38.841835,-122.831665,1.42,0.83,11,nc72917766,"9km WNW of Cobb, California",0.31,0.55,0.19,4
2017-11-02T14:43:58.330Z,37.5095,-118.8655,2.73,0.64,14,nc72917761,"18km SSE of Mammoth Lakes, California",0.75,2.31,0.155,12
2017-11-02T14:21:54.143Z,40.1629,-120.9635,16.3,1,3,nn00611325,"2km NNW of Greenville, California",,33.8,0,1
2017-11-02T14:21:00.500Z,37.6093333,-118.836,3.29,0.45,16,nc72917756,"12km ESE of Mammoth Lakes, California",0.39,0.53,0.164,13
2017-11-02T14:20:31.060Z,33.4956667,-116.7918333,4.35,0.45,23,ci38035560,"9km NE of Aguanga, CA",0.18,0.27,0.102,12
2017-11-02T14:18:03.383Z,61.3834,-150.7904,60.9,1.1,,ak17153798,"47km WSW of Big Lake, Alaska",,0.7,,
2017-11-02T14:14:52.200Z,33.5031667,-116.7928333,6.2,0.61,38,ci38035552,"10km NE of Aguanga, CA",0.13,0.45,0.073,17
2017-11-02T14:12:49.257Z,62.4077,-150.0327,2,2.1,,ak17153791,"10km NNE of Talkeetna, Alaska",,0.2,,
2017-11-02T14:06:43.470Z,43.4115,-111.1193333,3.78,1.2,9,mb80268014,"21km S of Victor, Idaho",1.53,2.3,0.209,6
2017-11-02T14:03:09.777Z,63.56,-150.7501,2.7,1.4,,ak17153786,"91km WNW of Cantwell, Alaska",,0.3,,
2017-11-02T13:58:39.100Z,37.6068333,-118.8361667,3.45,0.69,16,nc72917751,"12km ESE of Mammoth Lakes, California",0.55,0.36,0.107,12
2017-11-02T13:50:48.886Z,61.7349,-149.5605,42.2,1.1,,ak17153782,"12km N of Meadow Lakes, Alaska",,0.5,,
2017-11-02T13:47:13.730Z,45.3351667,-112.6123333,4.12,1.88,12,mb80268009,"13km N of Dillon, Montana",0.4,5.41,0.064,4
2017-11-02T13:33:55.540Z,37.6053333,-118.82,4.51,0.77,18,nc72917746,"14km ESE of Mammoth Lakes, California",0.52,0.27,0.088,6
2017-11-02T13:31:06.450Z,36.8487,140.8181,73.02,4.5,,us2000bfki,"9km NE of Kitaibaraki, Japan",7.3,7.3,0.062,77
2017-11-02T13:26:45.868Z,61.4374,-147.6259,15.9,1.5,,ak17153781,"73km ESE of Lazy Mountain, Alaska",,0.4,,
2017-11-02T13:25:06.670Z,48.4676667,-121.9363333,9.66,0.74,7,uw61324982,"22km E of Sedro-Woolley, Washington",0.41,2.27,0.121,5
2017-11-02T13:24:38.677Z,62.0821,-150.6329,12.2,0.9,,ak17153778,"38km SW of Talkeetna, Alaska",,0.4,,
2017-11-02T13:20:38.486Z,59.5727,-153.018,88.2,2.7,,ak17153768,"70km WSW of Anchor Point, Alaska",,0.3,,
2017-11-02T13:16:40.921Z,63.2475,-150.7371,120.9,0.9,,ak17153047,"90km W of Cantwell, Alaska",,0.9,,
2017-11-02T13:05:14.490Z,37.6055,-118.8115,3.6,0.19,7,nc72917736,"14km ESE of Mammoth Lakes, California",0.89,1.81,0.212,6
2017-11-02T12:59:58.400Z,36.8939,-98.3268,2.06,3.3,,us2000bfk0,"15km N of Cherokee, Oklahoma",1.7,7.7,0.048,112
2017-11-02T12:46:33.510Z,37.6049995,-118.8206635,4.51,1.58,26,nc72917726,"14km ESE of Mammoth Lakes, California",0.3,0.38,0.14,24
2017-11-02T12:44:53.160Z,37.6025,-118.8185,4.67,0.53,16,nc72917721,"14km ESE of Mammoth Lakes, California",0.62,0.41,0.079,12
2017-11-02T12:43:20.290Z,33.514,-116.7923333,6.49,0.18,18,ci38035528,"10km NE of Aguanga, CA",0.18,0.67,0.075,6
2017-11-02T12:43:14.592Z,61.7433,-150.7295,55.1,1.3,,ak17153043,"36km W of Willow, Alaska",,0.5,,
2017-11-02T12:41:40.270Z,37.608,-118.8205,4.73,0.71,18,nc72917716,"14km ESE of Mammoth Lakes, California",0.32,0.26,0.119,14
2017-11-02T12:27:13.915Z,61.8456,-149.7875,35,1.4,,ak17153039,"17km NE of Willow, Alaska",,0.2,,
2017-11-02T12:21:45.260Z,37.6066667,-118.8188333,5.04,0.6,11,nc72917711,"14km ESE of Mammoth Lakes, California",1.07,1.19,0.137,9
2017-11-02T12:17:23.900Z,37.6073341,-118.8198318,4.69,1.52,19,nc72917706,"14km ESE of Mammoth Lakes, California",0.34,0.56,0.13,16
2017-11-02T12:12:42.198Z,36.6553,-116.2722,6.3,-0.2,9,nn00611320,"51km ESE of Beatty, Nevada",,1.8,0.12,4
2017-11-02T12:11:22.470Z,37.6035,-118.8198333,4.6,0.9,22,nc72917701,"14km ESE of Mammoth Lakes, California",0.31,0.23,0.204,19
2017-11-02T12:08:00.170Z,41.3853333,-111.755,7.21,0.87,14,uu60255892,"8km NE of Wolf Creek, Utah",0.51,4.79,0.088,10
2017-11-02T12:06:32.710Z,37.6136667,-118.8351667,3.45,0.46,8,nc72917696,"12km ESE of Mammoth Lakes, California",0.76,1.55,0.202,6
2017-11-02T12:06:17.930Z,36.0342,-97.8971,2.09,3.4,,us2000bfiy,"8km S of Hennessey, Oklahoma",0.9,8.1,0.045,128
2017-11-02T12:04:00.470Z,37.5968333,-118.8186667,5.06,0.62,13,nc72917691,"14km ESE of Mammoth Lakes, California",1.64,1.12,0.137,9
2017-11-02T12:03:07.150Z,37.602,-118.833,3.38,0.25,8,nc72917686,"13km ESE of Mammoth Lakes, California",0.6,0.95,0.152,6
2017-11-02T12:01:04.950Z,37.603,-118.8206667,4.51,2.96,36,nc72917681,"14km ESE of Mammoth Lakes, California",0.23,0.32,0.152,57
2017-11-02T11:59:34.030Z,37.6036667,-118.8198333,4.56,1.24,26,nc72917676,"14km ESE of Mammoth Lakes, California",0.25,0.19,0.272,23
2017-11-02T11:58:02.020Z,37.6066667,-118.8205,4.71,1.64,29,nc72917666,"14km ESE of Mammoth Lakes, California",0.29,0.36,0.16,25
2017-11-02T11:56:51.100Z,37.5651667,-118.8131667,4.89,0.98,27,nc72917671,"16km ESE of Mammoth Lakes, California",0.51,0.87,0.225,24
2017-11-02T11:50:22.810Z,37.6075,-118.8205,4.49,1.09,24,nc72917661,"14km ESE of Mammoth Lakes, California",0.22,0.22,0.183,19
2017-11-02T11:45:51.370Z,37.6076667,-118.8206667,4.74,1.21,25,nc72917656,"14km ESE of Mammoth Lakes, California",0.53,0.29,0.243,21
2017-11-02T11:45:32.184Z,59.784,-153.076,97.1,2.1,,ak17153024,"69km W of Anchor Point, Alaska",,0.5,,
2017-11-02T11:32:37.400Z,38.7798333,-122.716,2.21,1.16,34,nc72917651,"3km E of The Geysers, California",0.25,0.29,0.18,11
2017-11-02T11:29:58.789Z,61.1955,-151.4325,69.2,1.6,,ak17153020,"56km N of Nikiski, Alaska",,0.4,,
2017-11-02T11:27:26.390Z,35.9263333,-120.4736667,4.33,0.98,35,nc72917646,"25km SSW of Coalinga, California",0.17,0.33,0.23,15
2017-11-02T11:25:31.840Z,35.2806667,-120.8656667,6.79,1.03,15,nc72917641,"4km SW of Los Osos, California",0.33,0.47,0.27,17
2017-11-02T11:17:03.770Z,33.5046667,-116.7938333,4.54,0.19,26,ci38035496,"10km NE of Aguanga, CA",0.15,0.25,0.14,5
2017-11-02T11:07:21.190Z,37.6101667,-118.8316667,3.87,0.64,18,nc72917636,"13km ESE of Mammoth Lakes, California",0.44,0.42,0.119,13
2017-11-02T11:01:02.850Z,38.824,-122.7645,2.19,0.25,14,nc72917631,"3km W of Cobb, California",0.29,0.44,0.254,4
2017-11-02T10:57:21.490Z,37.6086667,-118.8251667,4.41,0.75,18,nc72917626,"13km ESE of Mammoth Lakes, California",0.55,0.3,0.134,12
2017-11-02T10:55:31.230Z,37.6076667,-118.8206667,4.56,2.36,35,nc72917616,"14km ESE of Mammoth Lakes, California",0.22,0.26,0.239,27
2017-11-02T10:54:33.910Z,37.6091667,-118.8168333,3.59,0.2,10,nc72917621,"14km ESE of Mammoth Lakes, California",0.59,0.72,0.166,8
2017-11-02T10:54:09.070Z,33.1751667,-116.04,5.65,1.03,47,ci38035488,"9km ENE of Ocotillo Wells, CA",0.25,0.89,0.149,24
2017-11-02T10:52:27.790Z,18.7576,-106.641,39.02,4.8,,us2000bfht,"195km SW of Tomatlan, Mexico",10.3,7,0.03,348
2017-11-02T10:50:49.670Z,-5.333,151.8747,56.98,4.7,,us2000bfhx,"116km SSW of Kokopo, Papua New Guinea",6.8,5.2,0.079,49
2017-11-02T10:50:48.530Z,37.6086667,-118.8338333,3.79,0.45,17,nc72917611,"12km ESE of Mammoth Lakes, California",0.46,0.51,0.127,12
2017-11-02T10:49:40.140Z,37.5581667,-118.996,2.14,0.36,15,nc72917606,"10km SSW of Mammoth Lakes, California",0.35,0.63,0.192,14
2017-11-02T10:49:28.910Z,36.638,-83.9353333,21.07,2.31,16,se60046613,"18km ENE of Jellico, Tennessee",0.49,1.24,0.129,8
2017-11-02T10:33:04.130Z,33.5091667,-116.7918333,5.68,0.55,27,ci38035472,"10km NE of Aguanga, CA",0.2,0.77,0.157,18
2017-11-02T10:32:16.934Z,59.8819,-152.8435,95.9,1.6,,ak17152293,"57km WNW of Anchor Point, Alaska",,0.5,,
2017-11-02T10:31:54.720Z,33.4981667,-116.7971667,4.43,0.2,14,ci38035464,"9km NE of Aguanga, CA",0.21,0.45,0.194,5
2017-11-02T10:31:54.660Z,37.606,-118.822,4.27,1.42,29,nc72917596,"14km ESE of Mammoth Lakes, California",0.21,0.23,0.226,26
2017-11-02T10:29:39.700Z,37.599,-118.8218333,4.66,2.35,35,nc72917591,"14km ESE of Mammoth Lakes, California",0.18,0.25,0.239,29
2017-11-02T10:26:17.120Z,37.6033333,-118.8193333,4.65,0.79,20,nc72917576,"14km ESE of Mammoth Lakes, California",0.27,0.37,0.105,16
2017-11-02T10:25:34.410Z,37.5993333,-118.8273333,4.65,0.6,10,nc72917586,"13km ESE of Mammoth Lakes, California",0.63,0.75,0.146,7
2017-11-02T10:24:32.940Z,37.6031667,-118.8171667,4.66,0.72,11,nc72917581,"14km ESE of Mammoth Lakes, California",1.53,0.91,0.084,7
2017-11-02T10:17:59.890Z,33.4875,-116.7936667,4.29,1.1,43,ci38035456,"8km NE of Aguanga, CA",0.17,0.38,0.124,26
2017-11-02T10:11:40.229Z,62.7559,-150.4986,15.1,1.3,,ak17152290,"52km NNW of Talkeetna, Alaska",,0.4,,
2017-11-02T10:08:48.610Z,37.6056667,-118.8338333,3.44,0.44,18,nc72917571,"13km ESE of Mammoth Lakes, California",0.43,0.47,0.191,16
2017-11-02T10:05:52.270Z,33.5115,-116.794,4.74,0,22,ci38035448,"10km NE of Aguanga, CA",0.18,0.26,0.101,11
2017-11-02T10:04:31.100Z,37.6069984,-118.8208313,4.35,1.64,20,nc72917566,"14km ESE of Mammoth Lakes, California",0.61,0.31,0.17,18
2017-11-02T10:03:00.680Z,37.6021667,-118.8208333,4.56,3.05,37,nc72917561,"14km ESE of Mammoth Lakes, California",0.23,0.31,0.192,20
2017-11-02T09:59:57.044Z,65.7119,-148.3733,4.9,1.2,,ak17152288,"97km N of Ester, Alaska",,1,,
2017-11-02T09:46:05.375Z,63.2189,-152.3106,4.6,1.2,,ak17152284,"150km NW of Talkeetna, Alaska",,0.5,,
2017-11-02T09:43:56.670Z,47.7876667,-122.8416667,19.67,1.37,11,uw61324947,"14km W of Lofall, Washington",0.63,0.75,0.122,4
2017-11-02T09:43:37.570Z,37.5528333,-121.69,4.24,2.61,131,nc72917556,"15km SSE of Livermore, California",0.11,0.41,0.17,99
2017-11-02T09:39:53.170Z,39.4161,-119.5391,6.8,1,16,nn00611234,"14km WNW of Stagecoach, Nevada",,2.7,0.27,10
2017-11-02T09:35:25.930Z,36.445,-89.5363333,8.59,1.54,22,nm60182502,"9km NW of Tiptonville, Tennessee",0.51,0.76,0.081,11
2017-11-02T09:34:21.380Z,12.8976,143.3018,130.14,4.9,,us2000bfh4,"153km WSW of Merizo Village, Guam",10.3,7,0.075,56
2017-11-02T09:34:05.110Z,37.614,-119.0001667,0.01,0.24,9,nc72917551,"4km SSW of Mammoth Lakes, California",0.81,0.57,0.451,7
2017-11-02T09:23:04.530Z,33.0028333,-116.344,8.09,0.77,42,ci38035432,"25km SW of Ocotillo Wells, CA",0.27,0.94,0.106,9
2017-11-02T09:16:38.984Z,36.7818,-116.0232,4.7,-0.2,10,nn00611324,"63km N of Pahrump, Nevada",,2.4,0.16,8
2017-11-02T09:07:18.210Z,38.119,-122.2321667,3.64,1.07,19,nc72917546,"2km NE of Vallejo, California",0.65,0.5,0.25,12
2017-11-02T09:03:44.320Z,-15.2614,28.5672,10,3.9,,us2000bgxx,"14km WNW of Chongwe, Zambia",5.3,1.8,0.194,7
2017-11-02T09:02:18.240Z,37.643,-118.8953333,2.12,0.06,13,nc72917541,"6km E of Mammoth Lakes, California",0.41,0.54,0.251,10
2017-11-02T08:59:19.130Z,34.0493333,-117.5018333,2.25,0.81,14,ci38035424,"4km NNW of Glen Avon, CA",0.3,0.47,0.301,22
2017-11-02T08:56:38.220Z,37.5018333,-118.8906667,3.31,0.41,10,nc72917536,"17km SSE of Mammoth Lakes, California",3.93,31.61,0.068,9
2017-11-02T08:53:46.628Z,38.3188,-118.7818,10.3,0.3,6,nn00611233,"26km SSW of Hawthorne, Nevada",,9.7,0.1,3
2017-11-02T08:51:01.350Z,31.7818333,-116.1308333,14.69,2.24,18,ci38035416,"42km E of Maneadero, B.C., MX",0.35,0.82,0.12,35
2017-11-02T08:48:38.290Z,33.4885,-116.7883333,6.65,0.24,19,ci38035408,"9km NE of Aguanga, CA",0.37,0.81,0.064,6
2017-11-02T08:43:21.937Z,64.7453,-149.0945,17.9,0.7,,ak17151565,"18km N of North Nenana, Alaska",,0.2,,
2017-11-02T08:41:27.715Z,38.5419,-117.9126,12.8,1,6,nn00611294,"36km S of Gabbs, Nevada",,7.4,0.24,4
2017-11-02T08:41:15.614Z,38.5379,-117.9107,10.9,0.9,6,nn00611232,"36km S of Gabbs, Nevada",,5.1,0.21,3
2017-11-02T08:37:32.450Z,-21.0577,-178.7365,595.78,4.4,,us2000bfgt,"45km S of Ndoi Island, Fiji",14,9.8,0.087,38
2017-11-02T08:33:54.953Z,39.2154,-120.0692,8.3,0.7,13,nn00611231,"3km SSW of Tahoe Vista, California",,1.2,0.11,9
2017-11-02T08:30:27.677Z,62.9357,-151.3278,112.1,2.2,,ak17151555,"92km NW of Talkeetna, Alaska",,0.7,,
2017-11-02T08:28:48.671Z,39.2139,-120.0713,8.7,0.9,14,nn00611230,"3km SSW of Tahoe Vista, California",,1.2,0.23,9
